video_id,title,duration,date,playlist_name,dict_sentiment,best_date,view_count,like_count,sentimentr_score,finbert_score,ollama_score
n6e0LVuF5WI,Bloomberg Open Interest 01/13/2025,10233.475,NA,Bloomberg Open Interest,-0.229681978798587,2025-01-14T00:00:05Z,2465,19,0.160618319536042,0.203422695398331,-0.7
n725_9RaA2s,Israel Strikes Gaza; BYD Launches Fast EV Chargers | Horizons Middle East & Africa 03/18/2025,5144.063,NA,"Horizons Middle East, Africa",-0.518072289156627,2025-03-18T10:42:17Z,21756,87,0.0625707079595664,-0.529992580413818,0.2
nD3mPkQECqE,"South Africa Election in Focus, Saudi Arabia plans $10bn Aramco Offer | Markets Today 05/30/2024",5669.58499999984,NA,The Opening Trade,-0.517509727626459,2024-05-30T11:00:31Z,9986,52,0.0288091986993177,0.313526161015034,-0.4
nDDBFq4o46w,"Xi Jinping Calls for Opposing 'Hegemony, Power Politics' | Bloomberg: The China Show 4/17/2025",5247.81099999986,NA,Bloomberg The China Show,-0.0987654320987654,2025-04-17T04:53:05Z,25537,195,0.0656358502544615,0.893376044929028,0.2
nE6Njo4f-QE,Stocks Swoon After Weak Treasury Sale | Bloomberg: The Close 8/07/2024,5413.50899999986,NA,Bloomberg The Close (Full Shows),-0.463414634146341,2024-08-07T22:45:52Z,28268,195,0.0503595311340045,0.0454610101878643,0.2
nGmq71Sc82w,Day Full of Earnings | Bloomberg: The Close 7/24/2024,5197.59899999987,NA,Bloomberg The Close (Full Shows),-0.276595744680851,2024-07-24T22:38:39Z,15556,123,0.0600854012954716,0.0951932333409786,-0.7
nHgzpAU7MTY,"Trump Calls Zelenskiy 'Dictator', UK's Starmer Backs Zelenskiy | The Opening Trade 02/20",5385.249,NA,The Opening Trade,-0.445482866043614,2025-02-20T12:56:40Z,1793,23,0.0796972382796544,0.465392142534256,0.2
nJsh3A0cLaY,Tesla Earnings Report Out Today | Bloomberg Markets: The Close 4/23/2024,5446.876,NA,Bloomberg The Close (Full Shows),-0.350553505535055,2024-04-23T23:23:41Z,11481,110,0.112157157383827,0.0623177886009216,0.7
nSNY9312zOg,Bracing For Trump's Metal Tariffs | Bloomberg: The China Show 3/12/2025,5502.69299999985,NA,Bloomberg The China Show,-0.315555555555556,2025-03-12T05:42:10Z,9904,104,0.0677560733002514,-0.028279036283493,0.2
nWd0QgpJuLc,S&P 500 Sees Best Start for a President Since 1985 | Bloomberg: The Close 1/24/2025,5456.58699999986,NA,Bloomberg The Close (Full Shows),-0.236514522821577,2025-01-24T23:55:39Z,17139,160,0.0746808410122997,0.0379043240100145,0.2
nbFmLIKXcMo,Bloomberg Surveillance 11/06/2023,8776.88099999972,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.469135802469136,2023-11-06T17:24:03Z,17402,143,0.0212480126940731,0.549666002392769,0.7
nbcDhaKWd3o,Earnings Season Propping Up the Market | Bloomberg Markets: The Close 4/29/2024,5310.961,NA,Bloomberg The Close (Full Shows),-0.381944444444444,2024-04-29T23:04:03Z,11435,95,0.0974810395646247,0.161395788192749,0.2
nbt-CsSRJl8,UK U-turn | Bloomberg Surveillance 10/03/2022,7468.19099999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.506216696269982,2022-10-03T17:39:16Z,59351,438,0.0489274898989685,0.585760414600372,-0.4
neKK_REMKWg,Bloomberg Markets: The Close 12/08/2023,7671.801,NA,Bloomberg The Close (Full Shows),-0.292792792792793,2023-12-09T01:54:00Z,24572,122,0.105110976563744,0.530447959899902,0.2
nfLF0NDk-SM,IMF and the Economy | Bloomberg Surveillance 04/14/23,11603.838,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.434285714285714,2023-04-14T16:02:43Z,6689,59,0.134208850886825,0.86621268838644,0.2
nfW0aM0s6QQ,South Korea Ousts President Yoon | Bloomberg: The China Show 4/4/2025,5474.55,NA,Bloomberg The China Show,-0.61849710982659,2025-04-04T05:14:32Z,19966,144,0.0472789846901198,0.0210826247930527,-0.7
ngmQfclTFj0,Pound Plunges | Bloomberg Surveillance 9/26/2022,7814.24799999978,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.52,2022-09-26T18:09:56Z,36385,242,0.00979184615633934,0.0523779131472111,-0.7
nh7-ZNBql38,A Big Day for Tech Earnings | Bloomberg: The Close 1/29/2025,3998.19599999993,NA,Bloomberg The Close (Full Shows),-0.0135135135135135,2025-01-29T23:17:48Z,19900,184,0.0639553589194267,0.68271341919899,0.2
ni4dLSn8W-A,S&P 500 Wipes Out 2% Drop for First Time Since ‘22 | Bloomberg: The Close 04/30/2025,5794.74099999987,NA,Bloomberg The Close (Full Shows),-0.40983606557377,2025-04-30T23:07:11Z,14999,177,0.0468215192529837,0.0112380683422089,-0.4
niZSHrEZoaY,"Altman Spurns Musk and NYC's Future  | Bloomberg Surveillance | February 11, 2025",18216.79,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.447084233261339,2025-02-11T18:01:55Z,1439,15,0.178914722147474,0.858787477016449,0.2
nkyHm-E3GDY,Davos Day 2 | Bloomberg Surveillance 01/17/2023,8589.049,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.433070866141732,2023-01-17T19:49:24Z,280796,567,0.0725925496955008,0.702874168753624,0.35
nl0oXU4EGes,Lower for Longer? | Bloomberg Surveillance 11/20/2023,8778.7919999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.29438202247191,2023-11-20T17:27:29Z,46994,219,0.043496876939038,0.859180960804224,0.2
nmlZwpHxMfo,Russia Nears Deal on Syrian Bases | Horizons Middle East & Africa 12/13/2024,5130.242,NA,"Horizons Middle East, Africa",-0.524475524475524,2024-12-13T09:04:03Z,16117,63,0.0795778220481864,0.00878519006073474,0.2
ntMyF5q4pmA,Bloomberg Surveillance 09/20/2024,8774.66099999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.515037593984962,2024-09-20T16:05:39Z,21725,131,0.0264099985442601,0.546026438474655,0.5
nx9TYHwj0jo,Asian Stocks Whipsaw After US Inflation | Bloomberg: The Asia Trade 11/14/24,5220.318,NA,The Asia Trade,-0.221122112211221,2024-11-14T03:17:32Z,4444,57,0.101849361899816,0.624365285038948,0.4
nxIuzlFOIaQ,"Biden Welcomes US Prisoners Freed in Russia Swap, Intel Shares Plunge | The Opening Trade 08/02",5635.88399999985,NA,The Opening Trade,-0.411764705882353,2024-08-02T16:20:58Z,7019,44,0.0286725803440017,0.0104768220335245,-0.7
nxidondMtSo,Bloomberg Surveillance 12/26/2024,8593.78599999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.379474940334129,2024-12-26T16:47:19Z,33226,200,0.0361704717642794,0.547859765589237,0.2
ny7CngwVZzA,Stocks Down & Bonds Up | Bloomberg Markets: The Close 05/30/2024,5795.35099999978,NA,Bloomberg The Close (Full Shows),-0.540229885057471,2024-05-30T23:25:53Z,13590,101,0.0337440210785176,0.0437330976128578,0.2
ny_UX94ngnU,"Retail Sales Disappoint | Bloomberg Surveillance | March 17, 2025",18535.883,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.416666666666667,2025-03-17T16:32:08Z,3524,43,0.177179324191295,0.81869550794363,0.2
o-DA36Hg7dk,Stocks Make Comeback at End of Dizzying Week | Bloomberg: The Close 8/09/2024,5300.82699999987,NA,Bloomberg The Close (Full Shows),-0.453703703703704,2024-08-09T22:37:26Z,21923,175,0.0540336284559742,0.205366738140583,0.2
o-qT_UCJAPg,Bloomberg Surveillance 12/03/2024,8577.8549999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.380165289256198,2024-12-03T17:42:12Z,13477,80,0.0233849024416575,0.607063382863998,0.2
o1TdSCvrrqw,Germany's Conservatives Win; Gaza's Fragile Truce | Horizons Middle East & Africa 02/24/2025,5222.841,NA,"Horizons Middle East, Africa",-0.515151515151515,2025-02-24T10:49:28Z,11686,39,0.0627961569574436,-0.207961440086365,0.2
o5V_QxX6x7M,"Hermès Takes Throne from LVMH, Stocks Boosted by Auto Tariff Reprieve | The Opening Trade 04/15",5496.52699999984,NA,The Opening Trade,-0.482625482625483,2025-04-15T10:35:56Z,6196,59,0.0284127260321537,0.544007360935211,0.2
oEOodIq8ZV0,Bloomberg Surveillance 04/18/2024,8691.75399999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.462321792260692,2024-04-18T15:56:39Z,33592,183,0.0187509152418953,0.814241036772728,0.2
oJ8k6KCVjsA,Bloomberg Surveillance 11/02/2023,8692.93599999973,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.359773371104816,2023-11-02T16:38:58Z,21683,124,0.038713483784808,0.825321398675442,0.2
oJQ5EDW_zyI,Recession Fears Sink Stocks | Bloomberg: The China Show 8/5/2024,5063.17,NA,Bloomberg The China Show,-0.467018469656992,2024-08-05T05:20:23Z,19654,135,0.0722841943849917,0.0214756429195404,-0.7
oKdjfjuStTI,Bloomberg Surveillance 03/04/2024,8652.8119999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.513184584178499,2024-03-04T17:53:49Z,25519,191,0.0175841681350851,0.575871996581554,0.2
oKfj0vvkgUk,Samsung Profit Tops Estimates But Chip Unit Underwhelms | Bloomberg: The Asia Trade 10/31/24,5555.70199999986,NA,The Asia Trade,-0.457142857142857,2024-10-31T04:46:56Z,5049,97,0.0260868828425159,-0.0160562470555305,-0.7
oMkiuR0Vvtg,Bloomberg Surveillance 04/03/2024,8362.72,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.515337423312883,2024-04-03T16:23:46Z,24858,150,0.0460676502683453,0.316047430038452,0.2
oRDijWCUo94,China's Battery Export Curbs; Yoon Arrest Abandoned | Horizons Middle East & Africa 01/03/2025,3950.661,NA,"Horizons Middle East, Africa",-0.731884057971015,2025-01-03T07:02:35Z,2658,28,0.0433365081083728,-0.0557067394256592,0.2
oRgQPhFY6m4,Bloomberg Surveillance 01/31/2025,8579.70599999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.462616822429907,2025-01-31T16:20:33Z,18256,163,0.0284390301874159,0.765171892940998,0.2
oS1Ac_MbfIo,"Trump Spurs Market Jitters | Bloomberg Surveillance | February 20, 2025",18857.004,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.390663390663391,2025-02-20T18:03:23Z,3115,35,0.135536022130233,0.824839979410172,0.2
oSV9HlK1Rb0,"Apple's AI Reveal and EU Elections | Bloomberg Surveillance | June 10, 2024",18654.549,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.364902506963788,2024-06-10T18:45:53Z,16767,74,0.207999444310726,0.745818201452494,0.2
oTRd3LIfn4s,Big Tech Earnings | Bloomberg Surveillance 04/26/23,17142.541,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.495652173913044,2023-04-26T17:56:44Z,48362,130,0.151616737128719,0.756791613996029,0.4
oVpK_xbgYX8,Bloomberg Surveillance 08/17/2023,8605.87699999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.452115812917595,2023-08-17T17:03:23Z,27460,155,0.0300858088016437,0.0471483170986175,0.2
oY2C0GwJKZM,Bloomberg Markets Today 04/04/2024,5423.0959999999905,NA,The Opening Trade,-0.38953488372093,2024-04-04T12:31:10Z,4897,43,0.079582493574188,0.448046833276749,0.2
ofT5YUJR6C0,Bloomberg Surveillance 01/22/2024,17476.479,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.415841584158416,2024-01-22T17:32:09Z,43051,293,0.165115968117573,0.851283885538578,0.4
oinW-5Gc1k8,China Property Stocks Rally Ahead of Beijing Briefing | Bloomberg: The China Show 10/16/2024,5151.55299999984,NA,Bloomberg The China Show,-0.336448598130841,2024-10-16T05:35:48Z,12097,105,0.0600267173432088,0.857489097863436,0.5
olx4JiH-i24,Seven & I Rejects Couche-Tard's Takeover Bid | Bloomberg: The Asia Trade 9/06/24,5204.89600000001,NA,The Asia Trade,-0.449438202247191,2024-09-06T05:01:34Z,4679,35,0.0774362971717263,-0.20207567512989,0.2
omsNL9L7ZXY,European Stocks Fall as Trump Tariff Announcement Looms Over Markets | The Opening Trade 04/02,5634.45499999982,NA,The Opening Trade,-0.535714285714286,2025-04-02T12:30:54Z,4987,58,0.0240994221938978,0.842166565358639,0.2
onxH8OECot0,Trump Tariffs: US Stock Futures Sink as China Retaliates | Opening Trade 04/04,5591.80799999984,NA,The Opening Trade,-0.5,2025-04-04T13:08:55Z,13624,123,0.0118020679666089,0.365919254720211,-0.7
orF5Y-P4Ufg,Bloomberg Surveillance 03/27/2024,8436.06300000001,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.487031700288184,2024-03-27T16:28:05Z,24610,159,0.063227191069668,0.546258889138699,0.3
ormgi-yqq7Y,The Fed's Long Pause | Bloomberg Surveillance | June 13 2024,18967.974,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.355670103092784,2024-06-13T20:12:08Z,10864,61,0.194286172195166,0.553725250065327,0.2
otW1Tp0TLi0,Nvidia tanks on AI fears; Trump: tariffs bigger than 2.5%: Horizons Middle East & Africa 01/28/2025,5139.2,NA,"Horizons Middle East, Africa",-0.466216216216216,2025-01-28T14:13:10Z,3993,39,0.0685819499560591,0.0124445948749781,-0.7
otb2rT0G31k,Milken Institute Global Conference 05/08/2024,8590.38700000002,NA,Bloomberg The Close (Full Shows),-0.277992277992278,2024-05-09T00:33:33Z,7491,59,0.121267074597377,0.831890642642975,0.2
ovFvrdWO5zY,Bloomberg Surveillance 07/02/2024,8771.62799999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.578059071729958,2024-07-02T17:50:32Z,29908,175,0.0180942064979369,0.425257928669453,0.2
p-UjT_e32OE,"Tesla Delivers Blowout Quarter, Boeing Falls as Workers Reject Wage Deal
| The Opening Trade 10/24",5675.63199999984,NA,The Opening Trade,-0.402877697841727,2024-10-24T12:12:20Z,2670,28,0.0490887719197705,0.369767650961876,0.2
p02etny5Ew8,Bloomberg Surveillance 04/16/2025,8566.76099999971,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.509677419354839,2025-04-16T15:22:00Z,16786,156,0.0364067835174953,0.795989625155926,0.2
p0kv3Do-85k,Bloomberg Surveillance 01/14/2025,8581.7419999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.413461538461538,2025-01-14T15:47:54Z,15313,104,0.0286331433857686,0.661912605166435,0.2
p3-fJfPZAtw,China Drains Cash From Banking System | Bloomberg: The China Show 3/15/2024,5133.391,NA,Bloomberg The China Show,-0.439490445859873,2024-03-15T06:17:20Z,14716,135,0.075101207003876,0.144754469394684,-0.4
p3h-l5wpg4E,Bloomberg Surveillance 04/24/2024,8671.11099999976,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.21580547112462,2024-04-24T15:28:22Z,35022,195,0.0452306564048865,0.630150534212589,0.45
p4oVsbEVhTU,Markets Whipsaw as Trump Keeps Traders Guessing on Tariffs | Bloomberg: The China Show 1/21/2025,5972.59999999983,NA,Bloomberg The China Show,-0.590551181102362,2025-01-21T05:20:16Z,17045,107,0.0283996452100977,0.368203446269035,0.2
p7JOe3j_drM,China Warns Against Trade Deals at Its Expense | Bloomberg: The China Show 4/21/2025,5508.79299999986,NA,Bloomberg The China Show,-0.437229437229437,2025-04-21T04:38:40Z,78403,489,0.0383087973649258,0.137627393007278,-0.5
p8RSYGZBHBc,"US Probes Possible Vegas, New Orleans Attack Link | Bloomberg: The Asia Trade 1/2/25",5260.058,NA,The Asia Trade,-0.543175487465181,2025-01-02T03:28:24Z,6916,105,0.0702807574863381,0.586001817137003,-0.5
p8n5x6YP5b0,AI Hype Slowing Down? | Bloomberg Markets: The Close 05/09/2024,5273.98300000001,NA,Bloomberg The Close (Full Shows),-0.0397350993377483,2024-05-09T23:26:02Z,10017,96,0.130060528963294,0.398177035152912,0.4
pBo-l4xzewY,China to 'Fight to the End’ as Trade War Escalates | Bloomberg: The China Show 4/8/2025,5192.617,NA,Bloomberg The China Show,-0.549488054607508,2025-04-08T04:48:13Z,77085,779,0.0693265506212835,0.342762738466263,0.2
pCXaFzD1Z1A,Trump Vows Tariffs Retaliation; Russia Stretches Talks | Horizons Middle East & Africa 03/13/2025,5133.49999999999,NA,"Horizons Middle East, Africa",-0.313725490196078,2025-03-13T09:01:54Z,2717,54,0.069414145314729,0.0126444473862648,0.2
pCyTfvZ53o4,"Yen Rises, Treasuries Gain as Fed Easing Nears | Bloomberg: The Asia Trade 9/13/24",5223.084,NA,The Asia Trade,-0.407643312101911,2024-09-13T03:10:30Z,6874,67,0.0817309281169425,-0.494225136935711,0.5
pFcNo-0ZezY,Bloomberg Surveillance 05/02/2024,8738.7669999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.413793103448276,2024-05-02T16:43:12Z,16086,151,0.0301693968241411,0.613801330327988,0.2
pKu3saavXXU,US Envoy in Israel for Talks; Adani Faces US Charges | Horizons Middle East & Africa 11/21/2024,5038.95199999999,NA,"Horizons Middle East, Africa",-0.540372670807453,2024-11-21T11:40:17Z,6735,39,0.0674319535512003,0.0685706213116646,-0.4
pNfwMhIJkgU,"DNC Primer  | Bloomberg Surveillance | August 19, 2024",19026.021,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.302083333333333,2024-08-19T21:50:50Z,9627,30,0.174208832944433,0.854391563683748,0.2
pOZLFdt1Dnw,Bloomberg Open Interest 09/23/2024,5006.782,NA,Bloomberg Open Interest,-0.388316151202749,2024-09-23T18:21:18Z,7407,54,0.091333808776907,0.0550877451896667,0.7
pSjD0Y5z5FE,Bloomberg Surveillance 03/11/2025,8567.60199999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.593360995850622,2025-03-11T15:23:18Z,10242,129,0.0270159926279298,0.586738482117653,-0.7
pVZc3B31C9U,Bloomberg Surveillance 03/15/2024,8668.79199999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.362745098039216,2024-03-15T17:31:21Z,41040,232,0.0173718140721189,0.143881928175688,0.2
pXTCLYRLY_w,Inflation Fear | Bloomberg Surveillance 10/27/2022,7327.69099999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.597585513078471,2022-10-27T16:45:04Z,29955,144,0.0419549549125455,0.233209069818258,-0.5
p_U0tbA9wGg,Bloomberg Surveillance 03/06/2025,8117.7559999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.614285714285714,2025-03-06T16:35:16Z,10603,125,0.0157554713297217,0.167049091309309,-0.7
paYlt9QpfPY,"Nvidia Calls DeepSeek ‘Excellent’ AI Advance, Trump's New Tariff Vow | The Opening Trade 01/28",5610.88799999984,NA,The Opening Trade,-0.0404040404040404,2025-01-28T12:48:33Z,29483,274,0.0577397177279336,0.737403817474842,0.2
pc8vewXtZ1w,Stocks Fall as Trade War Clouds Economic Outlook | Bloomberg: The Close 03/27/2025,5716.49599999984,NA,Bloomberg The Close (Full Shows),-0.308219178082192,2025-03-27T22:52:33Z,14199,153,0.0546620801592408,0.0405593886971474,-0.5
pcWF3O7qrd8,Yoon's Impeachment Lifts Korea’s Outlook; China Data In Focus | Bloomberg: The Asia Trade 12/16/24,5156.95899999999,NA,The Asia Trade,-0.424418604651163,2024-12-16T03:12:59Z,9627,110,0.0832738173625605,0.332740262150764,0.2
pd2G8UcJz4k,"Investors Ready for Fed Meeting | Bloomberg Surveillance | April 30, 2024",19570.642,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.452488687782805,2024-04-30T18:33:45Z,13666,58,0.157770982997176,0.82833930850029,0.4
pdFim51P_3c,Bloomberg Surveillance 01/22/2025,8583.72799999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.0620347394540943,2025-01-22T16:25:46Z,15970,117,0.0687288666972897,0.731776170432568,0.4
pdReI2cMsTU,Stocks Climb as Traders Brush Aside Tariff Threats | Bloomberg: The Close 02/10/2025,5542.49099999985,NA,Bloomberg The Close (Full Shows),-0.349206349206349,2025-02-10T23:50:56Z,13695,105,0.0593613404638844,0.42391481995582603,0.3
pe3XyDyjmZ8,"Super Sunday Tariffs | Bloomberg Surveillance | February 10, 2025",17487.285,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.290519877675841,2025-02-10T17:57:52Z,1397,24,0.160621805132281,0.838579773902893,0.2
perz1vQQuB4,Powell to Testify | Bloomberg Surveillance 03/06/2024,8422.57599999999,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.354385964912281,2024-03-06T16:59:37Z,30822,149,0.0644138033817861,0.141825333237648,0.7
pfutekCjKZw,jobs day preview: 'Bloomberg Surveillance Simulcast' Full Show 01/05/2023,8223.22000000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.566225165562914,2023-01-05T19:05:28Z,71463,185,0.0428519782612429,0.656774185597897,0.2
pjA5xVrME6Y,Asian Tech Stocks Dip; China Bond Rally Breaks Record | Bloomberg: The China Show 7/26/24,5150.523,NA,Bloomberg The China Show,-0.388535031847134,2024-07-26T07:06:50Z,10501,59,0.094604328990126,0.216176897287369,0.2
pngdksLUSKc,"Japanese Yen Record Decline Continues, Trump and Biden Debate Today | Markets Today 06/27",5733.53199999983,NA,The Opening Trade,-0.452554744525547,2024-06-27T11:42:46Z,5535,36,0.0356657469919479,0.719912245869637,0.2
prSp_EkagBA,US Stocks Erase More Than Half Post-Election Gains | Bloomberg: The Close 11/15/2024,5572.57799999985,NA,Bloomberg The Close (Full Shows),-0.168421052631579,2024-11-15T23:32:16Z,13956,111,0.0662853854369579,0.0182859413325787,0.2
prlwfLimHns,Asia Mostly Gains Ahead of Powell Testimony | Bloomberg: The Asia Trade 7/9/2024,4958.531,NA,The Asia Trade,-0.308219178082192,2024-07-09T03:34:14Z,1903,20,0.0890780908171138,0.294234186410904,0.6
psmr4yO0Bug,China Vows Consumption Boost; Asian Stocks Drop | Bloomberg: The Asia Trade 12/13/24,5173.353,NA,The Asia Trade,-0.265822784810127,2024-12-13T02:51:39Z,7803,72,0.0906476273691533,0.244115054607391,-0.4
